DATE,MORTGAGE30US,FEDFUNDS,GS10,MICH,UNRATE,USREC,CSUSHPISA,MSACSR,GDP
2004-01-22,5.64,1.0,4.15,2.7,5.7,0,141.646,3.8,52179.0
2004-01-29,5.68,1.0,4.15,2.7,5.7,0,141.646,3.8,52179.0
2004-02-05,5.72,1.01,4.08,2.6,5.6,0,143.191,3.7,52179.0
2004-02-12,5.66,1.01,4.08,2.6,5.6,0,143.191,3.7,52179.0
2004-02-19,5.58,1.01,4.08,2.6,5.6,0,143.191,3.7,52179.0
2004-02-26,5.58,1.01,4.08,2.6,5.6,0,143.191,3.7,52179.0
2004-03-04,5.59,1.0,3.83,2.9,5.8,0,145.058,3.6,52179.0
2004-03-11,5.41,1.0,3.83,2.9,5.8,0,145.058,3.6,52179.0
2004-03-18,5.38,1.0,3.83,2.9,5.8,0,145.058,3.6,52179.0
2004-03-25,5.4,1.0,3.83,2.9,5.8,0,145.058,3.6,52179.0
2004-04-01,5.52,1.0,4.35,3.2,5.6,0,146.592,4.0,52469.0
2004-04-08,5.79,1.0,4.35,3.2,5.6,0,146.592,4.0,52469.0
2004-04-15,5.89,1.0,4.35,3.2,5.6,0,146.592,4.0,52469.0
2004-04-22,5.94,1.0,4.35,3.2,5.6,0,146.592,4.0,52469.0
2004-04-29,6.01,1.0,4.35,3.2,5.6,0,146.592,4.0,52469.0
2004-05-06,6.12,1.0,4.72,3.3,5.6,0,148.185,3.8,52469.0
2004-05-13,6.34,1.0,4.72,3.3,5.6,0,148.185,3.8,52469.0
2004-05-20,6.3,1.0,4.72,3.3,5.6,0,148.185,3.8,52469.0
2004-05-27,6.32,1.0,4.72,3.3,5.6,0,148.185,3.8,52469.0
2004-06-03,6.28,1.03,4.73,3.3,5.6,0,149.85,3.9,52469.0
2004-06-10,6.3,1.03,4.73,3.3,5.6,0,149.85,3.9,52469.0
2004-06-17,6.32,1.03,4.73,3.3,5.6,0,149.85,3.9,52469.0
2004-06-24,6.25,1.03,4.73,3.3,5.6,0,149.85,3.9,52469.0
2004-07-01,6.21,1.26,4.5,3.0,5.5,0,151.337,4.5,52835.0
2004-07-08,6.01,1.26,4.5,3.0,5.5,0,151.337,4.5,52835.0
2004-07-15,6.0,1.26,4.5,3.0,5.5,0,151.337,4.5,52835.0
2004-07-22,5.98,1.26,4.5,3.0,5.5,0,151.337,4.5,52835.0
2004-07-29,6.08,1.26,4.5,3.0,5.5,0,151.337,4.5,52835.0
2004-08-05,5.99,1.43,4.28,2.8,5.4,0,152.633,4.3,52835.0
2004-08-12,5.85,1.43,4.28,2.8,5.4,0,152.633,4.3,52835.0
2004-08-19,5.81,1.43,4.28,2.8,5.4,0,152.633,4.3,52835.0
2004-08-26,5.82,1.43,4.28,2.8,5.4,0,152.633,4.3,52835.0
2004-09-02,5.77,1.61,4.13,2.8,5.4,0,154.177,4.1,52835.0
2004-09-09,5.83,1.61,4.13,2.8,5.4,0,154.177,4.1,52835.0
2004-09-16,5.75,1.61,4.13,2.8,5.4,0,154.177,4.1,52835.0
2004-09-23,5.7,1.61,4.13,2.8,5.4,0,154.177,4.1,52835.0
2004-09-30,5.72,1.61,4.13,2.8,5.4,0,154.177,4.1,52835.0
2004-10-07,5.82,1.76,4.1,3.1,5.5,0,155.75,3.9,53242.0
2004-10-14,5.74,1.76,4.1,3.1,5.5,0,155.75,3.9,53242.0
2004-10-21,5.69,1.76,4.1,3.1,5.5,0,155.75,3.9,53242.0
2004-10-28,5.64,1.76,4.1,3.1,5.5,0,155.75,3.9,53242.0
2004-11-04,5.7,1.93,4.19,2.8,5.4,0,157.526,4.3,53242.0
2004-11-11,5.76,1.93,4.19,2.8,5.4,0,157.526,4.3,53242.0
2004-11-18,5.74,1.93,4.19,2.8,5.4,0,157.526,4.3,53242.0
2004-11-24,5.72,1.93,4.19,2.8,5.4,0,157.526,4.3,53242.0
2004-12-02,5.81,2.16,4.23,3.0,5.4,0,159.329,4.1,53242.0
2004-12-09,5.71,2.16,4.23,3.0,5.4,0,159.329,4.1,53242.0
2004-12-16,5.68,2.16,4.23,3.0,5.4,0,159.329,4.1,53242.0
2004-12-22,5.75,2.16,4.23,3.0,5.4,0,159.329,4.1,53242.0
2004-12-29,5.81,2.16,4.23,3.0,5.4,0,159.329,4.1,53242.0
2005-01-06,5.77,2.28,4.22,2.9,5.3,0,161.287,4.4,53719.0
2005-01-13,5.74,2.28,4.22,2.9,5.3,0,161.287,4.4,53719.0
2005-01-20,5.67,2.28,4.22,2.9,5.3,0,161.287,4.4,53719.0
2005-01-27,5.66,2.28,4.22,2.9,5.3,0,161.287,4.4,53719.0
2005-02-03,5.63,2.5,4.17,2.9,5.4,0,163.343,4.3,53719.0
2005-02-10,5.57,2.5,4.17,2.9,5.4,0,163.343,4.3,53719.0
2005-02-17,5.62,2.5,4.17,2.9,5.4,0,163.343,4.3,53719.0
2005-02-24,5.69,2.5,4.17,2.9,5.4,0,163.343,4.3,53719.0
2005-03-03,5.79,2.63,4.5,3.2,5.2,0,165.812,4.1,53719.0
2005-03-10,5.85,2.63,4.5,3.2,5.2,0,165.812,4.1,53719.0
2005-03-17,5.95,2.63,4.5,3.2,5.2,0,165.812,4.1,53719.0
2005-03-24,6.01,2.63,4.5,3.2,5.2,0,165.812,4.1,53719.0
2005-03-31,6.04,2.63,4.5,3.2,5.2,0,165.812,4.1,53719.0
2005-04-07,5.93,2.79,4.34,3.3,5.2,0,167.501,4.3,53868.0
2005-04-14,5.91,2.79,4.34,3.3,5.2,0,167.501,4.3,53868.0
2005-04-21,5.8,2.79,4.34,3.3,5.2,0,167.501,4.3,53868.0
2005-04-28,5.78,2.79,4.34,3.3,5.2,0,167.501,4.3,53868.0
2005-05-05,5.75,3.0,4.14,3.2,5.1,0,169.35,4.2,53868.0
2005-05-12,5.77,3.0,4.14,3.2,5.1,0,169.35,4.2,53868.0
2005-05-19,5.71,3.0,4.14,3.2,5.1,0,169.35,4.2,53868.0
2005-05-26,5.65,3.0,4.14,3.2,5.1,0,169.35,4.2,53868.0
2005-06-02,5.62,3.04,4.0,3.2,5.0,0,171.19,4.3,53868.0
2005-06-09,5.56,3.04,4.0,3.2,5.0,0,171.19,4.3,53868.0
2005-06-16,5.63,3.04,4.0,3.2,5.0,0,171.19,4.3,53868.0
2005-06-23,5.57,3.04,4.0,3.2,5.0,0,171.19,4.3,53868.0
2005-06-30,5.53,3.04,4.0,3.2,5.0,0,171.19,4.3,53868.0
2005-07-07,5.62,3.26,4.18,3.0,5.0,0,172.859,4.2,54153.0
2005-07-14,5.66,3.26,4.18,3.0,5.0,0,172.859,4.2,54153.0
2005-07-21,5.73,3.26,4.18,3.0,5.0,0,172.859,4.2,54153.0
2005-07-28,5.77,3.26,4.18,3.0,5.0,0,172.859,4.2,54153.0
2005-08-04,5.82,3.5,4.26,3.1,4.9,0,174.443,4.5,54153.0
2005-08-11,5.89,3.5,4.26,3.1,4.9,0,174.443,4.5,54153.0
2005-08-18,5.8,3.5,4.26,3.1,4.9,0,174.443,4.5,54153.0
2005-08-25,5.77,3.5,4.26,3.1,4.9,0,174.443,4.5,54153.0
2005-09-01,5.71,3.62,4.2,4.3,5.0,0,176.437,4.7,54153.0
2005-09-08,5.71,3.62,4.2,4.3,5.0,0,176.437,4.7,54153.0
2005-09-15,5.74,3.62,4.2,4.3,5.0,0,176.437,4.7,54153.0
2005-09-22,5.8,3.62,4.2,4.3,5.0,0,176.437,4.7,54153.0
2005-09-29,5.91,3.62,4.2,4.3,5.0,0,176.437,4.7,54153.0
2005-10-06,5.98,3.78,4.46,4.6,5.0,0,178.026,4.5,54317.0
2005-10-13,6.03,3.78,4.46,4.6,5.0,0,178.026,4.5,54317.0
2005-10-20,6.1,3.78,4.46,4.6,5.0,0,178.026,4.5,54317.0
2005-10-27,6.15,3.78,4.46,4.6,5.0,0,178.026,4.5,54317.0
2005-11-03,6.31,4.0,4.54,3.3,5.0,0,179.68,5.0,54317.0
2005-11-10,6.36,4.0,4.54,3.3,5.0,0,179.68,5.0,54317.0
2005-11-17,6.37,4.0,4.54,3.3,5.0,0,179.68,5.0,54317.0
2005-11-23,6.28,4.0,4.54,3.3,5.0,0,179.68,5.0,54317.0
2005-12-01,6.26,4.16,4.47,3.1,4.9,0,180.909,4.9,54317.0
2005-12-08,6.32,4.16,4.47,3.1,4.9,0,180.909,4.9,54317.0
2005-12-15,6.3,4.16,4.47,3.1,4.9,0,180.909,4.9,54317.0
2005-12-22,6.26,4.16,4.47,3.1,4.9,0,180.909,4.9,54317.0
2005-12-29,6.22,4.16,4.47,3.1,4.9,0,180.909,4.9,54317.0
2006-01-05,6.21,4.29,4.42,3.0,4.7,0,182.32,5.3,54927.0
2006-01-12,6.15,4.29,4.42,3.0,4.7,0,182.32,5.3,54927.0
2006-01-19,6.1,4.29,4.42,3.0,4.7,0,182.32,5.3,54927.0
2006-01-26,6.12,4.29,4.42,3.0,4.7,0,182.32,5.3,54927.0
2006-02-02,6.23,4.49,4.57,3.0,4.8,0,183.287,6.1,54927.0
2006-02-09,6.24,4.49,4.57,3.0,4.8,0,183.287,6.1,54927.0
2006-02-16,6.28,4.49,4.57,3.0,4.8,0,183.287,6.1,54927.0
2006-02-23,6.26,4.49,4.57,3.0,4.8,0,183.287,6.1,54927.0
2006-03-02,6.24,4.59,4.72,3.0,4.7,0,184.364,5.9,54927.0
2006-03-09,6.37,4.59,4.72,3.0,4.7,0,184.364,5.9,54927.0
2006-03-16,6.34,4.59,4.72,3.0,4.7,0,184.364,5.9,54927.0
2006-03-23,6.32,4.59,4.72,3.0,4.7,0,184.364,5.9,54927.0
2006-03-30,6.35,4.59,4.72,3.0,4.7,0,184.364,5.9,54927.0
2006-04-06,6.43,4.79,4.99,3.3,4.7,0,184.328,6.3,54945.0
2006-04-13,6.49,4.79,4.99,3.3,4.7,0,184.328,6.3,54945.0
2006-04-20,6.53,4.79,4.99,3.3,4.7,0,184.328,6.3,54945.0
2006-04-27,6.58,4.79,4.99,3.3,4.7,0,184.328,6.3,54945.0
2006-05-04,6.59,4.94,5.11,4.0,4.6,0,184.155,6.2,54945.0
2006-05-11,6.58,4.94,5.11,4.0,4.6,0,184.155,6.2,54945.0
2006-05-18,6.6,4.94,5.11,4.0,4.6,0,184.155,6.2,54945.0
2006-05-25,6.62,4.94,5.11,4.0,4.6,0,184.155,6.2,54945.0
2006-06-01,6.67,4.99,5.11,3.3,4.6,0,183.506,6.3,54945.0
2006-06-08,6.62,4.99,5.11,3.3,4.6,0,183.506,6.3,54945.0
2006-06-15,6.63,4.99,5.11,3.3,4.6,0,183.506,6.3,54945.0
2006-06-22,6.71,4.99,5.11,3.3,4.6,0,183.506,6.3,54945.0
2006-06-29,6.78,4.99,5.11,3.3,4.6,0,183.506,6.3,54945.0
2006-07-06,6.79,5.24,5.09,3.2,4.7,0,183.066,7.3,54886.0
2006-07-13,6.74,5.24,5.09,3.2,4.7,0,183.066,7.3,54886.0
2006-07-20,6.8,5.24,5.09,3.2,4.7,0,183.066,7.3,54886.0
2006-07-27,6.72,5.24,5.09,3.2,4.7,0,183.066,7.3,54886.0
2006-08-03,6.63,5.25,4.88,3.8,4.7,0,182.595,6.7,54886.0
2006-08-10,6.55,5.25,4.88,3.8,4.7,0,182.595,6.7,54886.0
2006-08-17,6.52,5.25,4.88,3.8,4.7,0,182.595,6.7,54886.0
2006-08-24,6.48,5.25,4.88,3.8,4.7,0,182.595,6.7,54886.0
2006-08-31,6.44,5.25,4.88,3.8,4.7,0,182.595,6.7,54886.0
2006-09-07,6.47,5.25,4.72,3.1,4.5,0,182.798,6.7,54886.0
2006-09-14,6.43,5.25,4.72,3.1,4.5,0,182.798,6.7,54886.0
2006-09-21,6.4,5.25,4.72,3.1,4.5,0,182.798,6.7,54886.0
2006-09-28,6.31,5.25,4.72,3.1,4.5,0,182.798,6.7,54886.0
2006-10-05,6.3,5.25,4.73,3.1,4.4,0,183.197,7.3,55216.0
2006-10-12,6.37,5.25,4.73,3.1,4.4,0,183.197,7.3,55216.0
2006-10-19,6.36,5.25,4.73,3.1,4.4,0,183.197,7.3,55216.0
2006-10-26,6.4,5.25,4.73,3.1,4.4,0,183.197,7.3,55216.0
2006-11-02,6.31,5.25,4.6,3.0,4.5,0,183.608,6.6,55216.0
2006-11-09,6.33,5.25,4.6,3.0,4.5,0,183.608,6.6,55216.0
2006-11-16,6.24,5.25,4.6,3.0,4.5,0,183.608,6.6,55216.0
2006-11-22,6.18,5.25,4.6,3.0,4.5,0,183.608,6.6,55216.0
2006-11-30,6.14,5.25,4.6,3.0,4.5,0,183.608,6.6,55216.0
2006-12-07,6.11,5.24,4.56,2.9,4.4,0,184.138,6.5,55216.0
2006-12-14,6.12,5.24,4.56,2.9,4.4,0,184.138,6.5,55216.0
2006-12-21,6.13,5.24,4.56,2.9,4.4,0,184.138,6.5,55216.0
2006-12-28,6.18,5.24,4.56,2.9,4.4,0,184.138,6.5,55216.0
2007-01-04,6.18,5.25,4.76,3.0,4.6,0,184.515,7.2,55260.0
2007-01-11,6.21,5.25,4.76,3.0,4.6,0,184.515,7.2,55260.0
2007-01-18,6.23,5.25,4.76,3.0,4.6,0,184.515,7.2,55260.0
2007-01-25,6.25,5.25,4.76,3.0,4.6,0,184.515,7.2,55260.0
2007-02-01,6.34,5.26,4.72,3.0,4.5,0,184.597,7.9,55260.0
2007-02-08,6.28,5.26,4.72,3.0,4.5,0,184.597,7.9,55260.0
2007-02-15,6.3,5.26,4.72,3.0,4.5,0,184.597,7.9,55260.0
2007-02-22,6.22,5.26,4.72,3.0,4.5,0,184.597,7.9,55260.0
2007-03-01,6.18,5.26,4.56,3.0,4.4,0,184.149,7.9,55260.0
2007-03-08,6.14,5.26,4.56,3.0,4.4,0,184.149,7.9,55260.0
2007-03-15,6.14,5.26,4.56,3.0,4.4,0,184.149,7.9,55260.0
2007-03-22,6.16,5.26,4.56,3.0,4.4,0,184.149,7.9,55260.0
2007-03-29,6.16,5.26,4.56,3.0,4.4,0,184.149,7.9,55260.0
2007-04-05,6.17,5.25,4.69,3.3,4.5,0,183.009,7.4,55474.0
2007-04-12,6.22,5.25,4.69,3.3,4.5,0,183.009,7.4,55474.0
2007-04-19,6.17,5.25,4.69,3.3,4.5,0,183.009,7.4,55474.0
2007-04-26,6.16,5.25,4.69,3.3,4.5,0,183.009,7.4,55474.0
2007-05-03,6.16,5.25,4.75,3.3,4.4,0,181.6,7.8,55474.0
2007-05-10,6.15,5.25,4.75,3.3,4.4,0,181.6,7.8,55474.0
2007-05-17,6.21,5.25,4.75,3.3,4.4,0,181.6,7.8,55474.0
2007-05-24,6.37,5.25,4.75,3.3,4.4,0,181.6,7.8,55474.0
2007-05-31,6.42,5.25,4.75,3.3,4.4,0,181.6,7.8,55474.0
2007-06-07,6.53,5.25,5.1,3.4,4.6,0,180.253,8.2,55474.0
2007-06-14,6.74,5.25,5.1,3.4,4.6,0,180.253,8.2,55474.0
2007-06-21,6.69,5.25,5.1,3.4,4.6,0,180.253,8.2,55474.0
2007-06-28,6.67,5.25,5.1,3.4,4.6,0,180.253,8.2,55474.0
2007-07-05,6.63,5.26,5.0,3.4,4.7,0,179.109,8.3,55649.0
2007-07-12,6.73,5.26,5.0,3.4,4.7,0,179.109,8.3,55649.0
2007-07-19,6.73,5.26,5.0,3.4,4.7,0,179.109,8.3,55649.0
2007-07-26,6.69,5.26,5.0,3.4,4.7,0,179.109,8.3,55649.0
2007-08-02,6.68,5.02,4.67,3.2,4.6,0,178.116,9.2,55649.0
2007-08-09,6.59,5.02,4.67,3.2,4.6,0,178.116,9.2,55649.0
2007-08-16,6.62,5.02,4.67,3.2,4.6,0,178.116,9.2,55649.0
2007-08-23,6.52,5.02,4.67,3.2,4.6,0,178.116,9.2,55649.0
2007-08-30,6.45,5.02,4.67,3.2,4.6,0,178.116,9.2,55649.0
2007-09-06,6.46,4.94,4.52,3.1,4.7,0,177.556,9.2,55649.0
2007-09-13,6.31,4.94,4.52,3.1,4.7,0,177.556,9.2,55649.0
2007-09-20,6.34,4.94,4.52,3.1,4.7,0,177.556,9.2,55649.0
2007-09-27,6.42,4.94,4.52,3.1,4.7,0,177.556,9.2,55649.0
2007-10-04,6.37,4.76,4.53,3.1,4.7,0,176.623,8.5,55857.0
2007-10-11,6.4,4.76,4.53,3.1,4.7,0,176.623,8.5,55857.0
2007-10-18,6.4,4.76,4.53,3.1,4.7,0,176.623,8.5,55857.0
2007-10-25,6.33,4.76,4.53,3.1,4.7,0,176.623,8.5,55857.0
2007-11-01,6.26,4.49,4.15,3.4,4.7,0,175.146,9.4,55857.0
2007-11-08,6.24,4.49,4.15,3.4,4.7,0,175.146,9.4,55857.0
2007-11-15,6.24,4.49,4.15,3.4,4.7,0,175.146,9.4,55857.0
2007-11-21,6.2,4.49,4.15,3.4,4.7,0,175.146,9.4,55857.0
2007-11-29,6.1,4.49,4.15,3.4,4.7,0,175.146,9.4,55857.0
2007-12-06,5.96,4.24,4.1,3.4,5.0,0,174.341,9.6,55857.0
2007-12-13,6.11,4.24,4.1,3.4,5.0,0,174.341,9.6,55857.0
2007-12-20,6.14,4.24,4.1,3.4,5.0,0,174.341,9.6,55857.0
2007-12-27,6.17,4.24,4.1,3.4,5.0,0,174.341,9.6,55857.0
2008-01-03,6.07,3.94,3.74,3.4,5.0,1,173.131,9.3,55497.0
2008-01-10,5.87,3.94,3.74,3.4,5.0,1,173.131,9.3,55497.0
2008-01-17,5.69,3.94,3.74,3.4,5.0,1,173.131,9.3,55497.0
2008-01-24,5.48,3.94,3.74,3.4,5.0,1,173.131,9.3,55497.0
2008-01-31,5.68,3.94,3.74,3.4,5.0,1,173.131,9.3,55497.0
2008-02-07,5.67,2.98,3.74,3.6,4.9,1,171.539,9.7,55497.0
2008-02-14,5.72,2.98,3.74,3.6,4.9,1,171.539,9.7,55497.0
2008-02-21,6.04,2.98,3.74,3.6,4.9,1,171.539,9.7,55497.0
2008-02-28,6.24,2.98,3.74,3.6,4.9,1,171.539,9.7,55497.0
2008-03-06,6.03,2.61,3.51,4.3,5.1,1,170.051,10.5,55497.0
2008-03-13,6.13,2.61,3.51,4.3,5.1,1,170.051,10.5,55497.0
2008-03-20,5.87,2.61,3.51,4.3,5.1,1,170.051,10.5,55497.0
2008-03-27,5.85,2.61,3.51,4.3,5.1,1,170.051,10.5,55497.0
2008-04-03,5.88,2.28,3.68,4.8,5.0,1,168.336,10.3,55705.0
2008-04-10,5.88,2.28,3.68,4.8,5.0,1,168.336,10.3,55705.0
2008-04-17,5.88,2.28,3.68,4.8,5.0,1,168.336,10.3,55705.0
2008-04-24,6.03,2.28,3.68,4.8,5.0,1,168.336,10.3,55705.0
2008-05-01,6.06,1.98,3.88,5.2,5.4,1,166.657,10.7,55705.0
2008-05-08,6.05,1.98,3.88,5.2,5.4,1,166.657,10.7,55705.0
2008-05-15,6.01,1.98,3.88,5.2,5.4,1,166.657,10.7,55705.0
2008-05-22,5.98,1.98,3.88,5.2,5.4,1,166.657,10.7,55705.0
2008-05-29,6.08,1.98,3.88,5.2,5.4,1,166.657,10.7,55705.0
2008-06-05,6.09,2.0,4.1,5.1,5.6,1,165.016,10.7,55705.0
2008-06-12,6.32,2.0,4.1,5.1,5.6,1,165.016,10.7,55705.0
2008-06-19,6.42,2.0,4.1,5.1,5.6,1,165.016,10.7,55705.0
2008-06-26,6.45,2.0,4.1,5.1,5.6,1,165.016,10.7,55705.0
2008-07-03,6.35,2.01,4.01,5.1,5.8,1,163.564,10.5,55278.0
2008-07-10,6.37,2.01,4.01,5.1,5.8,1,163.564,10.5,55278.0
2008-07-17,6.26,2.01,4.01,5.1,5.8,1,163.564,10.5,55278.0
2008-07-24,6.63,2.01,4.01,5.1,5.8,1,163.564,10.5,55278.0
2008-07-31,6.52,2.01,4.01,5.1,5.8,1,163.564,10.5,55278.0
2008-08-07,6.52,2.0,3.89,4.8,6.1,1,161.987,11.3,55278.0
2008-08-14,6.52,2.0,3.89,4.8,6.1,1,161.987,11.3,55278.0
2008-08-21,6.47,2.0,3.89,4.8,6.1,1,161.987,11.3,55278.0
2008-08-28,6.4,2.0,3.89,4.8,6.1,1,161.987,11.3,55278.0
2008-09-04,6.35,1.81,3.69,4.3,6.1,1,160.306,10.9,55278.0
2008-09-11,5.93,1.81,3.69,4.3,6.1,1,160.306,10.9,55278.0
2008-09-18,5.78,1.81,3.69,4.3,6.1,1,160.306,10.9,55278.0
2008-09-25,6.09,1.81,3.69,4.3,6.1,1,160.306,10.9,55278.0
2008-10-02,6.1,0.97,3.81,3.9,6.5,1,158.326,11.6,53941.0
2008-10-09,5.94,0.97,3.81,3.9,6.5,1,158.326,11.6,53941.0
2008-10-16,6.46,0.97,3.81,3.9,6.5,1,158.326,11.6,53941.0
2008-10-23,6.04,0.97,3.81,3.9,6.5,1,158.326,11.6,53941.0
2008-10-30,6.46,0.97,3.81,3.9,6.5,1,158.326,11.6,53941.0
2008-11-06,6.2,0.39,3.53,2.9,6.8,1,156.141,11.4,53941.0
2008-11-13,6.14,0.39,3.53,2.9,6.8,1,156.141,11.4,53941.0
2008-11-20,6.04,0.39,3.53,2.9,6.8,1,156.141,11.4,53941.0
2008-11-26,5.97,0.39,3.53,2.9,6.8,1,156.141,11.4,53941.0
2008-12-04,5.53,0.16,2.42,1.7,7.3,1,153.618,11.2,53941.0
2008-12-11,5.47,0.16,2.42,1.7,7.3,1,153.618,11.2,53941.0
2008-12-18,5.19,0.16,2.42,1.7,7.3,1,153.618,11.2,53941.0
2008-12-24,5.14,0.16,2.42,1.7,7.3,1,153.618,11.2,53941.0
2008-12-31,5.1,0.16,2.42,1.7,7.3,1,153.618,11.2,53941.0
2009-01-08,5.01,0.15,2.52,2.2,7.8,1,151.507,12.2,53221.0
2009-01-15,4.96,0.15,2.52,2.2,7.8,1,151.507,12.2,53221.0
2009-01-22,5.12,0.15,2.52,2.2,7.8,1,151.507,12.2,53221.0
2009-01-29,5.1,0.15,2.52,2.2,7.8,1,151.507,12.2,53221.0
2009-02-05,5.25,0.22,2.87,1.9,8.3,1,150.015,10.5,53221.0
2009-02-12,5.16,0.22,2.87,1.9,8.3,1,150.015,10.5,53221.0
2009-02-19,5.04,0.22,2.87,1.9,8.3,1,150.015,10.5,53221.0
2009-02-26,5.07,0.22,2.87,1.9,8.3,1,150.015,10.5,53221.0
2009-03-05,5.15,0.18,2.82,2.0,8.7,1,148.66,11.0,53221.0
2009-03-12,5.03,0.18,2.82,2.0,8.7,1,148.66,11.0,53221.0
2009-03-19,4.98,0.18,2.82,2.0,8.7,1,148.66,11.0,53221.0
2009-03-26,4.85,0.18,2.82,2.0,8.7,1,148.66,11.0,53221.0
2009-04-02,4.78,0.15,2.93,2.8,9.0,1,147.947,10.7,53017.0
2009-04-09,4.87,0.15,2.93,2.8,9.0,1,147.947,10.7,53017.0
2009-04-16,4.82,0.15,2.93,2.8,9.0,1,147.947,10.7,53017.0
2009-04-23,4.8,0.15,2.93,2.8,9.0,1,147.947,10.7,53017.0
2009-04-30,4.78,0.15,2.93,2.8,9.0,1,147.947,10.7,53017.0
2009-05-07,4.84,0.18,3.29,2.8,9.4,1,147.692,9.3,53017.0
2009-05-14,4.86,0.18,3.29,2.8,9.4,1,147.692,9.3,53017.0
2009-05-21,4.82,0.18,3.29,2.8,9.4,1,147.692,9.3,53017.0
2009-05-28,4.91,0.18,3.29,2.8,9.4,1,147.692,9.3,53017.0
2009-06-04,5.29,0.21,3.72,3.1,9.5,1,148.088,8.5,53017.0
2009-06-11,5.59,0.21,3.72,3.1,9.5,1,148.088,8.5,53017.0
2009-06-18,5.38,0.21,3.72,3.1,9.5,1,148.088,8.5,53017.0
2009-06-25,5.42,0.21,3.72,3.1,9.5,1,148.088,8.5,53017.0
2009-07-02,5.32,0.16,3.56,2.9,9.5,0,148.407,7.9,53081.0
2009-07-09,5.2,0.16,3.56,2.9,9.5,0,148.407,7.9,53081.0
2009-07-16,5.14,0.16,3.56,2.9,9.5,0,148.407,7.9,53081.0
2009-07-23,5.2,0.16,3.56,2.9,9.5,0,148.407,7.9,53081.0
2009-07-30,5.25,0.16,3.56,2.9,9.5,0,148.407,7.9,53081.0
2009-08-06,5.22,0.16,3.59,2.8,9.6,0,148.277,7.5,53081.0
2009-08-13,5.29,0.16,3.59,2.8,9.6,0,148.277,7.5,53081.0
2009-08-20,5.12,0.16,3.59,2.8,9.6,0,148.277,7.5,53081.0
2009-08-27,5.14,0.16,3.59,2.8,9.6,0,148.277,7.5,53081.0
2009-09-03,5.08,0.15,3.4,2.2,9.8,0,148.024,7.8,53081.0
2009-09-10,5.07,0.15,3.4,2.2,9.8,0,148.024,7.8,53081.0
2009-09-17,5.04,0.15,3.4,2.2,9.8,0,148.024,7.8,53081.0
2009-09-24,5.04,0.15,3.4,2.2,9.8,0,148.024,7.8,53081.0
2009-10-01,4.94,0.12,3.39,2.9,10.0,0,147.85,7.4,53531.0
2009-10-08,4.87,0.12,3.39,2.9,10.0,0,147.85,7.4,53531.0
2009-10-15,4.92,0.12,3.39,2.9,10.0,0,147.85,7.4,53531.0
2009-10-22,5.0,0.12,3.39,2.9,10.0,0,147.85,7.4,53531.0
2009-10-29,5.03,0.12,3.39,2.9,10.0,0,147.85,7.4,53531.0
2009-11-05,4.98,0.12,3.4,2.7,9.9,0,148.135,7.6,53531.0
2009-11-12,4.91,0.12,3.4,2.7,9.9,0,148.135,7.6,53531.0
2009-11-19,4.83,0.12,3.4,2.7,9.9,0,148.135,7.6,53531.0
2009-11-25,4.78,0.12,3.4,2.7,9.9,0,148.135,7.6,53531.0
2009-12-03,4.71,0.12,3.59,2.5,9.9,0,147.928,8.0,53531.0
2009-12-10,4.81,0.12,3.59,2.5,9.9,0,147.928,8.0,53531.0
2009-12-17,4.94,0.12,3.59,2.5,9.9,0,147.928,8.0,53531.0
2009-12-24,5.05,0.12,3.59,2.5,9.9,0,147.928,8.0,53531.0
2009-12-31,5.14,0.12,3.59,2.5,9.9,0,147.928,8.0,53531.0
2010-01-07,5.09,0.11,3.73,2.8,9.8,0,147.396,8.1,53683.0
2010-01-14,5.06,0.11,3.73,2.8,9.8,0,147.396,8.1,53683.0
2010-01-21,4.99,0.11,3.73,2.8,9.8,0,147.396,8.1,53683.0
2010-01-28,4.98,0.11,3.73,2.8,9.8,0,147.396,8.1,53683.0
2010-02-04,5.01,0.13,3.69,2.7,9.8,0,145.631,8.3,53683.0
2010-02-11,4.97,0.13,3.69,2.7,9.8,0,145.631,8.3,53683.0
2010-02-18,4.93,0.13,3.69,2.7,9.8,0,145.631,8.3,53683.0
2010-02-25,5.05,0.13,3.69,2.7,9.8,0,145.631,8.3,53683.0
2010-03-04,4.97,0.16,3.73,2.7,9.9,0,145.858,7.1,53683.0
2010-03-11,4.95,0.16,3.73,2.7,9.9,0,145.858,7.1,53683.0
2010-03-18,4.96,0.16,3.73,2.7,9.9,0,145.858,7.1,53683.0
2010-03-25,4.99,0.16,3.73,2.7,9.9,0,145.858,7.1,53683.0
2010-04-01,5.08,0.2,3.85,2.9,9.9,0,146.403,6.2,54100.0
2010-04-08,5.21,0.2,3.85,2.9,9.9,0,146.403,6.2,54100.0
2010-04-15,5.07,0.2,3.85,2.9,9.9,0,146.403,6.2,54100.0
2010-04-22,5.07,0.2,3.85,2.9,9.9,0,146.403,6.2,54100.0
2010-04-29,5.06,0.2,3.85,2.9,9.9,0,146.403,6.2,54100.0
2010-05-06,5.0,0.2,3.42,3.2,9.6,0,146.394,9.3,54100.0
2010-05-13,4.93,0.2,3.42,3.2,9.6,0,146.394,9.3,54100.0
2010-05-20,4.84,0.2,3.42,3.2,9.6,0,146.394,9.3,54100.0
